"Time","Bhagyakul (CL402) STAGE_RT (m)","Bheramara (CL405) STAGE_RT (m)","Dhaka_Banani (CL42) STAGE_RT (m)","Rawshonpur (SW57A) STAGE_RT (m)"
"01/09/2025 00:00:00",,,,88.067
"01/09/2025 00:15:00",,,,88.066
"01/09/2025 00:30:00",,,,88.066
"01/09/2025 00:45:00",,,,88.065
"01/09/2025 01:00:00",,,,88.065
"01/09/2025 01:15:00",,,,88.064
"01/09/2025 01:30:00",,,,88.063
"01/09/2025 01:45:00",,,,88.061
"01/09/2025 02:00:00",,,,88.059
"01/09/2025 02:15:00",,,,88.058
"01/09/2025 02:30:00",,,,88.058
"01/09/2025 02:45:00",,,,88.057
"01/09/2025 03:00:00",,,,88.055
"01/09/2025 03:15:00",,,,88.055
"01/09/2025 03:30:00",,,,88.052
"01/09/2025 03:45:00",,,,88.052
"01/09/2025 04:00:00",,,,88.052
"01/09/2025 04:15:00",,,,88.051
"01/09/2025 04:30:00",,,,88.049
"01/09/2025 10:00:00",,,,88.024
"01/09/2025 10:15:00",,,,88.024
"01/09/2025 10:30:00",,,,88.021
"01/09/2025 13:30:00",,,,88.008
"01/09/2025 13:45:00",,,,88.007
"01/09/2025 14:00:00",,,,88.006
"01/09/2025 14:15:00",,,,88.006
"01/09/2025 14:30:00",,,,88.004
"01/09/2025 14:45:00",,,,88.002
"01/09/2025 15:00:00",,,,88.001
"01/09/2025 15:15:00",,,,88
"01/09/2025 15:30:00",,,,88
"01/09/2025 15:45:00",,,,87.999
"01/09/2025 16:00:00",,,,87.997
"01/09/2025 16:15:00",,,,87.996
"01/09/2025 16:30:00",,,,87.995
"01/09/2025 16:45:00",,,,87.995
"01/09/2025 17:00:00",,,,87.993
"01/09/2025 17:15:00",,,,87.994
"01/09/2025 17:30:00",,,,87.993
"01/09/2025 17:45:00",,,,87.991
"01/09/2025 18:00:00",,,,87.991
"01/09/2025 18:15:00",,,,87.99
"01/09/2025 18:30:00",,,,87.991
"01/09/2025 18:45:00",,,,87.991
"01/09/2025 19:00:00",,,,87.99
"01/09/2025 19:15:00",,,,87.989
"01/09/2025 19:30:00",,,,87.989
"01/09/2025 19:45:00",,,,87.987
"01/09/2025 20:00:00",,,,87.986
"01/09/2025 20:15:00",,,,87.985
"01/09/2025 20:30:00",,,,87.984
"01/09/2025 20:45:00",,,,87.983
"01/09/2025 21:00:00",,,,87.983
"01/09/2025 21:15:00",,,,87.981
"01/09/2025 21:30:00",,,,87.981
"01/09/2025 21:45:00",,,,87.979
"01/09/2025 22:00:00",,,,87.978
"01/09/2025 22:15:00",,,,87.978
"01/09/2025 22:30:00",,,,87.977
"01/09/2025 22:45:00",,,,87.977
"01/09/2025 23:00:00",,,,87.976
"01/09/2025 23:15:00",,,,87.975
"01/09/2025 23:30:00",,,,87.974
"01/09/2025 23:45:00",,,,87.974
"02/09/2025 00:00:00",,,,87.974
"02/09/2025 00:15:00",,,,87.973
"02/09/2025 00:30:00",,,,87.973
"02/09/2025 00:45:00",,,,87.973
"02/09/2025 01:00:00",,,,87.973
"02/09/2025 01:15:00",,,,87.972
"02/09/2025 01:30:00",,,,87.972
"02/09/2025 01:45:00",,,,87.971
"02/09/2025 02:00:00",,,,87.971
"02/09/2025 02:15:00",,,,87.97
"02/09/2025 02:30:00",,,,87.969
"02/09/2025 02:45:00",,,,87.969
"02/09/2025 03:00:00",,,,87.967
"02/09/2025 03:15:00",,,,87.968
"02/09/2025 03:30:00",,,,87.967
"02/09/2025 03:45:00",,,,87.967
"02/09/2025 04:00:00",,,,87.967
"02/09/2025 04:15:00",,,,87.966
"02/09/2025 04:30:00",,,,87.965
"02/09/2025 04:45:00",,,,87.965
"02/09/2025 05:00:00",,,,87.964
"02/09/2025 05:15:00",,,,87.958
"02/09/2025 05:30:00",,,,87.955
"02/09/2025 05:45:00",,,,87.956
"02/09/2025 06:00:00",,,,87.957
"02/09/2025 06:15:00",,,,87.956
"02/09/2025 06:30:00",,,,87.96
"02/09/2025 06:45:00",,,,87.96
"02/09/2025 07:00:00",,,,87.959
"02/09/2025 07:15:00",,,,87.956
"02/09/2025 07:30:00",,,,87.957
"02/09/2025 07:45:00",,,,87.957
"02/09/2025 08:00:00",,,,87.956
"02/09/2025 08:15:00",,,,87.955
"02/09/2025 08:30:00",,,,87.957
"02/09/2025 08:45:00",,,,87.957
"02/09/2025 09:00:00",,,,87.955
"02/09/2025 09:15:00",,,,87.954
"02/09/2025 09:30:00",,,,87.954
"02/09/2025 09:45:00",,,,87.953
"02/09/2025 10:00:00",,,,87.948
"02/09/2025 10:15:00",,,,87.943
"02/09/2025 10:30:00",,,,87.944
"02/09/2025 10:45:00",,,,87.947
"02/09/2025 11:00:00",,,,87.954
"02/09/2025 11:15:00",,,,87.951
"02/09/2025 11:30:00",,,,87.948
"02/09/2025 11:45:00",,,,87.954
"02/09/2025 12:00:00",,,,87.955
"02/09/2025 12:15:00",,,,87.956
"02/09/2025 12:30:00",,,,87.955
"02/09/2025 12:45:00",,,,87.955
"02/09/2025 13:00:00",,,,87.955
"02/09/2025 13:15:00",,,,87.955
"02/09/2025 13:30:00",,,,87.954
"02/09/2025 13:45:00",,,,87.955
"02/09/2025 14:00:00",,,,87.955
"02/09/2025 14:15:00",,,,87.953
"02/09/2025 14:30:00",,,,87.954
"02/09/2025 14:45:00",,,,87.953
"02/09/2025 15:00:00",,,,87.952
"02/09/2025 15:15:00",,,,87.95
"02/09/2025 15:30:00",,,,87.95
"02/09/2025 15:45:00",,,,87.949
"02/09/2025 16:00:00",,,,87.95
"02/09/2025 16:15:00",,,,87.95
"02/09/2025 16:30:00",,,,87.951
"02/09/2025 16:45:00",,,,87.951
"02/09/2025 17:00:00",,,,87.952
"02/09/2025 17:15:00",,,,87.947
"02/09/2025 17:30:00",,,,87.947
"02/09/2025 17:45:00",,,,87.947
"02/09/2025 18:00:00",,,,87.948
"02/09/2025 18:15:00",,,,87.948
"02/09/2025 18:30:00",,,,87.937
"02/09/2025 18:45:00",,,,87.939
"02/09/2025 19:00:00",,,,87.945
"02/09/2025 19:15:00",,,,87.948
"02/09/2025 19:30:00",,,,87.948
"02/09/2025 19:45:00",,,,87.948
"02/09/2025 20:00:00",,,,87.947
"02/09/2025 20:15:00",,,,87.946
"02/09/2025 20:30:00",,,,87.945
"02/09/2025 20:45:00",,,,87.945
"02/09/2025 21:00:00",,,,87.944
"02/09/2025 21:15:00",,,,87.944
"02/09/2025 21:30:00",,,,87.944
"02/09/2025 21:45:00",,,,87.943
"02/09/2025 22:00:00",,,,87.942
"02/09/2025 22:15:00",,,,87.941
"02/09/2025 22:30:00",,,,87.941
"02/09/2025 22:45:00",,,,87.941
"02/09/2025 23:00:00",,,,87.94
"02/09/2025 23:15:00",,,,87.94
"02/09/2025 23:30:00",,,,87.939
"02/09/2025 23:45:00",,,,87.938
"03/09/2025 00:00:00",,,,87.938
"03/09/2025 00:15:00",,,,87.938
"03/09/2025 00:30:00",,,,87.939
"03/09/2025 00:45:00",,,,87.939
"03/09/2025 01:00:00",,,,87.939
"03/09/2025 01:15:00",,,,87.938
"03/09/2025 01:30:00",,,,87.938
"03/09/2025 01:45:00",,,,87.937
"03/09/2025 02:00:00",,,,87.937
"03/09/2025 02:15:00",,,,87.936
"03/09/2025 02:30:00",,,,87.936
"03/09/2025 02:45:00",,,,87.935
"03/09/2025 03:00:00",,,,87.935
"03/09/2025 03:15:00",,,,87.934
"03/09/2025 03:30:00",,,,87.933
"03/09/2025 03:45:00",,,,87.932
"03/09/2025 04:00:00",,,,87.931
"03/09/2025 04:15:00",,,,87.931
"03/09/2025 04:30:00",,,,87.931
"03/09/2025 04:45:00",,,,87.93
"03/09/2025 05:00:00",,,,87.93
"03/09/2025 05:15:00",,,,87.93
"03/09/2025 05:30:00",,,,87.929
"03/09/2025 05:45:00",,,,87.929
"03/09/2025 06:00:00",,,,87.928
"03/09/2025 06:15:00",,,,87.928
"03/09/2025 06:30:00",,,,87.927
"03/09/2025 06:45:00",,,,87.926
"03/09/2025 07:00:00",,,,87.925
"03/09/2025 07:15:00",,,,87.924
"03/09/2025 07:30:00",,,,87.925
"03/09/2025 07:45:00",,,,87.925
"03/09/2025 08:00:00",,,,87.924
"03/09/2025 08:15:00",,,,87.923
"03/09/2025 08:30:00",,,,87.92
"03/09/2025 08:45:00",,,,87.921
"03/09/2025 09:00:00",,,,87.922
"03/09/2025 09:15:00",,,,87.918
"03/09/2025 09:30:00",,,,87.916
"03/09/2025 09:45:00",,,,87.915
"03/09/2025 10:00:00",,,,87.91
"03/09/2025 10:15:00",,,,87.914
"03/09/2025 10:30:00",,,,87.905
"03/09/2025 10:45:00",,,,87.901
"03/09/2025 11:00:00",,,,87.905
"03/09/2025 11:15:00",,,,87.907
"03/09/2025 11:30:00",,,,87.899
"03/09/2025 11:45:00",,,,87.906
"03/09/2025 12:00:00",,,,87.908
"03/09/2025 12:15:00",,,,87.91
"03/09/2025 12:30:00",,,,87.908
"03/09/2025 12:45:00",,,,87.909
"03/09/2025 13:00:00",,,,87.915
"03/09/2025 13:15:00",,,,87.897
"03/09/2025 13:30:00",,,,87.897
"03/09/2025 13:45:00",,,,87.909
"03/09/2025 14:00:00",,,,87.911
"03/09/2025 14:15:00",,,,87.912
"03/09/2025 14:30:00",,,,87.917
"03/09/2025 14:45:00",,,,87.911
"03/09/2025 15:00:00",,,,87.906
"03/09/2025 15:15:00",,,,87.905
"03/09/2025 15:30:00",,,,87.91
"03/09/2025 15:45:00",,,,87.908
"03/09/2025 16:00:00",,,,87.904
"03/09/2025 16:15:00",,,,87.9
"03/09/2025 16:30:00",,,,87.899
"03/09/2025 16:45:00",,,,87.901
"03/09/2025 17:00:00",,,,87.903
"03/09/2025 17:15:00",,,,87.906
"03/09/2025 17:30:00",,,,87.899
"03/09/2025 17:45:00",,,,87.903
"03/09/2025 18:00:00",,,,87.907
"03/09/2025 18:15:00",,,,87.906
"03/09/2025 18:30:00",,,,87.902
"03/09/2025 18:45:00",,,,87.907
"03/09/2025 19:00:00",,,,87.908
"03/09/2025 19:15:00",,,,87.908
"03/09/2025 19:30:00",,,,87.908
"03/09/2025 19:45:00",,,,87.909
"03/09/2025 20:00:00",,,,87.908
"03/09/2025 20:15:00",,,,87.908
"03/09/2025 20:30:00",,,,87.908
"03/09/2025 20:45:00",,,,87.908
"03/09/2025 21:00:00",,,,87.908
"03/09/2025 21:15:00",,,,87.908
"03/09/2025 21:30:00",,,,87.91
"03/09/2025 21:45:00",,,,87.911
"03/09/2025 22:00:00",,,,87.913
"03/09/2025 22:15:00",,,,87.915
"03/09/2025 22:30:00",,,,87.918
"03/09/2025 22:45:00",,,,87.915
"03/09/2025 23:00:00",,,,87.918
"03/09/2025 23:15:00",,,,87.922
"03/09/2025 23:30:00",,,,87.922
"03/09/2025 23:45:00",,,,87.925
"04/09/2025 00:00:00",,,,87.927
"04/09/2025 00:15:00",,,,87.926
"04/09/2025 00:30:00",,,,87.927
"04/09/2025 00:45:00",,,,87.928
"04/09/2025 01:00:00",,,,87.929
"04/09/2025 01:15:00",,,,87.928
"04/09/2025 01:30:00",,,,87.929
"04/09/2025 01:45:00",,,,87.928
"04/09/2025 02:00:00",,,,87.928
"04/09/2025 02:15:00",,,,87.927
"04/09/2025 02:30:00",,,,87.927
"04/09/2025 02:45:00",,,,87.926
"04/09/2025 03:00:00",,,,87.926
"04/09/2025 03:15:00",,,,87.925
"04/09/2025 03:30:00",,,,87.924
"04/09/2025 03:45:00",,,,87.924
"04/09/2025 04:00:00",,,,87.924
"04/09/2025 04:15:00",,,,87.923
"04/09/2025 04:30:00",,,,87.923
"04/09/2025 04:45:00",,,,87.922
"04/09/2025 05:00:00",,,,87.921
"04/09/2025 05:15:00",,,,87.92
"04/09/2025 05:30:00",,,,87.92
"04/09/2025 05:45:00",,,,87.917
"04/09/2025 06:00:00",,,,87.917
"04/09/2025 06:15:00",,,,87.92
"04/09/2025 06:30:00",,,,87.92
"04/09/2025 06:45:00",,,,87.92
"04/09/2025 07:00:00",,,,87.911
"04/09/2025 07:15:00",,,,87.908
"04/09/2025 07:30:00",,,,87.914
"04/09/2025 07:45:00",,,,87.915
"04/09/2025 08:00:00",,,,87.915
"04/09/2025 08:15:00",,,,87.915
"04/09/2025 08:30:00",,,,87.918
"04/09/2025 08:45:00",,,,87.919
"04/09/2025 09:00:00",,,,87.919
"04/09/2025 09:15:00",,,,87.917
"04/09/2025 09:30:00",,,,87.915
"04/09/2025 09:45:00",,,,87.914
"04/09/2025 10:00:00",,,,87.914
"04/09/2025 10:15:00",,,,87.914
"04/09/2025 10:30:00",,,,87.914
"04/09/2025 10:45:00",,,,87.913
"04/09/2025 11:00:00",,,,87.912
"04/09/2025 11:15:00",,,,87.911
"04/09/2025 11:30:00",,,,87.91
"04/09/2025 11:45:00",,,,87.91
"04/09/2025 12:00:00",,,,87.909
"04/09/2025 12:15:00",,,,87.91
"04/09/2025 12:30:00",,,,87.909
"04/09/2025 12:45:00",,,,87.909
"04/09/2025 13:00:00",,,,87.908
"04/09/2025 13:15:00",,,,87.9
"04/09/2025 13:30:00",,,,87.903
"04/09/2025 13:45:00",,,,87.906
"04/09/2025 14:00:00",,,,87.907
"04/09/2025 14:15:00",,,,87.906
"04/09/2025 14:30:00",,,,87.899
"04/09/2025 14:45:00",,,,87.906
"04/09/2025 15:00:00",,,,87.905
"04/09/2025 15:15:00",,,,87.904
"04/09/2025 15:30:00",,,,87.904
"04/09/2025 15:45:00",,,,87.9
"04/09/2025 16:00:00",,,,87.899
"04/09/2025 16:15:00",,,,87.899
"04/09/2025 16:30:00",,,,87.901
"04/09/2025 16:45:00",,,,87.901
"04/09/2025 17:00:00",,,,87.902
"04/09/2025 17:15:00",,,,87.901
"04/09/2025 17:30:00",,,,87.902
"04/09/2025 17:45:00",,,,87.903
"04/09/2025 18:00:00",,,,87.903
"04/09/2025 18:15:00",,,,87.899
"04/09/2025 18:30:00",,,,87.893
"04/09/2025 18:45:00",,,,87.896
"04/09/2025 19:00:00",,,,87.898
"04/09/2025 19:15:00",,,,87.898
"04/09/2025 19:30:00",,,,87.899
"04/09/2025 19:45:00",,,,87.899
"04/09/2025 20:00:00",,,,87.898
"04/09/2025 20:15:00",,,,87.898
"04/09/2025 20:30:00",,,,87.898
"04/09/2025 20:45:00",,,,87.898
"04/09/2025 21:00:00",,,,87.897
"04/09/2025 21:15:00",,,,87.896
"04/09/2025 21:30:00",,,,87.896
"04/09/2025 21:45:00",,,,87.896
"04/09/2025 22:00:00",,,,87.896
"04/09/2025 22:15:00",,,,87.896
"04/09/2025 22:30:00",,,,87.896
"04/09/2025 22:45:00",,,,87.896
"04/09/2025 23:00:00",,,,87.896
"04/09/2025 23:15:00",,,,87.895
"04/09/2025 23:30:00",,,,87.895
"04/09/2025 23:45:00",,,,87.894
"05/09/2025 00:00:00",,,,87.894
"05/09/2025 00:15:00",,,,87.894
"05/09/2025 00:30:00",,,,87.894
"05/09/2025 00:45:00",,,,87.894
"05/09/2025 01:00:00",,,,87.894
"05/09/2025 01:15:00",,,,87.894
"05/09/2025 01:30:00",,,,87.893
"05/09/2025 01:45:00",,,,87.893
"05/09/2025 02:00:00",,,,87.893
"05/09/2025 02:15:00",,,,87.892
"05/09/2025 02:30:00",,,,87.892
"05/09/2025 02:45:00",,,,87.892
"05/09/2025 03:00:00",,,,87.892
"05/09/2025 03:15:00",,,,87.892
"05/09/2025 03:30:00",,,,87.891
"05/09/2025 03:45:00",,,,87.891
"05/09/2025 04:00:00",,,,87.89
"05/09/2025 04:15:00",,,,87.889
"05/09/2025 04:30:00",,,,87.89
"05/09/2025 04:45:00",,,,87.889
"05/09/2025 05:00:00",,,,87.89
"05/09/2025 05:15:00",,,,87.889
"05/09/2025 05:30:00",,,,87.889
"05/09/2025 05:45:00",,,,87.889
"05/09/2025 06:00:00",,,,87.889
"05/09/2025 06:15:00",,,,87.889
"05/09/2025 06:30:00",,,,87.888
"05/09/2025 06:45:00",,,,87.886
"05/09/2025 07:00:00",,,,87.886
"05/09/2025 07:15:00",,,,87.886
"05/09/2025 07:30:00",,,,87.886
"05/09/2025 07:45:00",,,,87.883
"05/09/2025 08:00:00",,,,87.883
"05/09/2025 08:15:00",,,,87.884
"05/09/2025 08:30:00",,,,87.885
"05/09/2025 08:45:00",,,,87.885
"05/09/2025 09:00:00",,,,87.883
"05/09/2025 09:15:00",,,,87.878
"05/09/2025 09:30:00",,,,87.88
"05/09/2025 09:45:00",,,,87.88
"05/09/2025 10:00:00",,,,87.883
"05/09/2025 10:15:00",,,,87.881
"05/09/2025 10:30:00",,,,87.88
"05/09/2025 10:45:00",,,,87.878
"05/09/2025 11:00:00",,,,87.88
"05/09/2025 11:15:00",,,,87.882
"05/09/2025 11:30:00",,,,87.879
"05/09/2025 11:45:00",,,,87.879
"05/09/2025 12:00:00",,,,87.881
"05/09/2025 12:15:00",,,,87.881
"05/09/2025 12:30:00",,,,87.88
"05/09/2025 12:45:00",,,,87.879
"05/09/2025 13:00:00",,,,87.878
"05/09/2025 13:15:00",,,,87.878
"05/09/2025 13:30:00",,,,87.878
"05/09/2025 13:45:00",,,,87.877
"05/09/2025 14:00:00",,,,87.877
"05/09/2025 14:15:00",,,,87.876
"05/09/2025 14:30:00",,,,87.875
"05/09/2025 14:45:00",,,,87.875
"05/09/2025 15:00:00",,,,87.875
"05/09/2025 15:15:00",,,,87.875
"05/09/2025 15:30:00",,,,87.876
"05/09/2025 15:45:00",,,,87.875
"05/09/2025 16:00:00",,,,87.874
"05/09/2025 16:15:00",,,,87.872
"05/09/2025 16:30:00",,,,87.873
"05/09/2025 16:45:00",,,,87.872
"05/09/2025 17:00:00",,,,87.871
"05/09/2025 17:15:00",,,,87.872
"05/09/2025 17:30:00",,,,87.871
"05/09/2025 17:45:00",,,,87.871
"05/09/2025 18:00:00",,,,87.871
"05/09/2025 18:15:00",,,,87.87
"05/09/2025 18:30:00",,,,87.869
"05/09/2025 18:45:00",,,,87.868
"05/09/2025 19:00:00",,,,87.867
"05/09/2025 19:15:00",,,,87.867
"05/09/2025 19:30:00",,,,87.867
"05/09/2025 19:45:00",,,,87.866
"05/09/2025 20:00:00",,,,87.866
"05/09/2025 20:15:00",,,,87.865
"05/09/2025 20:30:00",,,,87.866
"05/09/2025 20:45:00",,,,87.865
"05/09/2025 21:00:00",,,,87.865
"05/09/2025 21:15:00",,,,87.865
"05/09/2025 21:30:00",,,,87.864
"05/09/2025 21:45:00",,,,87.864
"05/09/2025 22:00:00",,,,87.864
"05/09/2025 22:15:00",,,,87.864
"05/09/2025 22:30:00",,,,87.864
"05/09/2025 22:45:00",,,,87.864
"05/09/2025 23:00:00",,,,87.863
"05/09/2025 23:15:00",,,,87.862
"05/09/2025 23:30:00",,,,87.862
"05/09/2025 23:45:00",,,,87.862
"06/09/2025 00:00:00",,,,87.862
"06/09/2025 00:15:00",,,,87.862
"06/09/2025 00:30:00",,,,87.861
"06/09/2025 00:45:00",,,,87.861
"06/09/2025 01:00:00",,,,87.861
"06/09/2025 01:15:00",,,,87.86
"06/09/2025 01:30:00",,,,87.86
"06/09/2025 01:45:00",,,,87.86
"06/09/2025 02:00:00",,,,87.86
"06/09/2025 02:15:00",,,,87.86
"06/09/2025 02:30:00",,,,87.86
"06/09/2025 02:45:00",,,,87.86
"06/09/2025 03:00:00",,,,87.859
"06/09/2025 03:15:00",,,,87.86
"06/09/2025 03:30:00",,,,87.86
"06/09/2025 03:45:00",,,,87.86
"06/09/2025 04:00:00",,,,87.86
"06/09/2025 04:15:00",,,,87.859
"06/09/2025 04:30:00",,,,87.86
"06/09/2025 04:45:00",,,,87.859
"06/09/2025 05:00:00",,,,87.859
"06/09/2025 05:15:00",,,,87.859
"06/09/2025 05:30:00",,,,87.859
"06/09/2025 05:45:00",,,,87.858
"06/09/2025 06:00:00",,,,87.858
"06/09/2025 06:15:00",,,,87.858
"06/09/2025 06:30:00",,,,87.857
"06/09/2025 06:45:00",,,,87.857
"06/09/2025 07:00:00",,,,87.851
"06/09/2025 07:15:00",,,,87.849
"06/09/2025 07:30:00",,,,87.853
"06/09/2025 07:45:00",,,,87.855
"06/09/2025 08:00:00",,,,87.856
"06/09/2025 08:15:00",,,,87.857
"06/09/2025 08:30:00",,,,87.858
"06/09/2025 08:45:00",,,,87.862
"06/09/2025 09:00:00",,,,87.862
"06/09/2025 09:15:00",,,,87.859
"06/09/2025 09:30:00",,,,87.858
"06/09/2025 09:45:00",,,,87.855
"06/09/2025 10:00:00",,,,87.852
"06/09/2025 10:15:00",,,,87.852
"06/09/2025 10:30:00",,,,87.85
"06/09/2025 10:45:00",,,,87.849
"06/09/2025 11:00:00",,,,87.849
"06/09/2025 11:15:00",,,,87.851
"06/09/2025 11:30:00",,,,87.851
"06/09/2025 11:45:00",,,,87.847
"06/09/2025 12:00:00",,,,87.848
"06/09/2025 12:15:00",,,,87.843
"06/09/2025 12:30:00",,,,87.845
"06/09/2025 12:45:00",,,,87.847
"06/09/2025 13:00:00",,,,87.846
"06/09/2025 13:15:00",,,,87.847
"06/09/2025 13:30:00",,,,87.849
"06/09/2025 13:45:00",,,,87.85
"06/09/2025 14:00:00",,,,87.85
"06/09/2025 14:15:00",,,,87.851
"06/09/2025 14:30:00",,,,87.85
"06/09/2025 14:45:00",,,,87.856
"06/09/2025 15:00:00",,,,87.856
"06/09/2025 15:15:00",,,,87.867
"06/09/2025 15:30:00",,,,87.874
"06/09/2025 15:45:00",,,,87.878
"06/09/2025 16:00:00",,,,87.88
"06/09/2025 16:15:00",,,,87.881
"06/09/2025 16:30:00",,,,87.887
"06/09/2025 16:45:00",,,,87.891
"06/09/2025 17:00:00",,,,87.899
"06/09/2025 17:15:00",,,,87.902
"06/09/2025 17:30:00",,,,87.901
"06/09/2025 17:45:00",,,,87.903
"06/09/2025 18:00:00",,,,87.906
"06/09/2025 18:15:00",,,,87.907
"06/09/2025 18:30:00",,,,87.906
"06/09/2025 18:45:00",,,,87.904
"06/09/2025 19:00:00",,,,87.902
"06/09/2025 19:15:00",,,,87.902
"06/09/2025 19:30:00",,,,87.902
"06/09/2025 19:45:00",,,,87.901
"06/09/2025 20:00:00",,,,87.9
"06/09/2025 20:15:00",,,,87.898
"06/09/2025 20:30:00",,,,87.897
"06/09/2025 20:45:00",,,,87.896
"06/09/2025 21:00:00",,,,87.895
"06/09/2025 21:15:00",,,,87.893
"06/09/2025 21:30:00",,,,87.891
"06/09/2025 21:45:00",,,,87.89
